shoes	1y5NgeoP9E18wxtfvqB44RtyGQvyrZEjA	Waiters & Waitresses Races Battersea Park 1970 - blackthorne57 (720p, h264, youtube).mp4
shoes	1ezn69_kUL3T5Rn3Qlc0lTvosGtIrS2Wv	Woman sewing at a Levi factory, San Francisco 1970 - Bridgeman Images (1080p, h264, youtube).mp4
shoes	16wUww4O488IybfqeDJp8MGpxkvVBBiY9	Women Working in a 1970s Office, Secretaries, HD from 16mm - Kinolibrary (720p, h264, youtube).mp4
shoes	1oUhePib8_hl2ZRB0cksfTiDs8tZW90W1	Women's Work - 1970 Movietone Moment 8 Mar 19 - British Movietone (1080p, h264, youtube).mp4
shoes	1S_EQgJgCnm3DGy_bu1aIKlADhezcXqqW	Wool Manufacture (1970-1979) - British Pathй (480p, h264, youtube).mp4
bunion	1q3W_I14pEx-uWeNDTbC-kS7lcPWrZs3V	snaptik_7487919776698846472_v3.mp4
bunion	1XnbzeaVS3pqv3m1z3WaL6wQs2BiXYPzH	snaptik_7508298252869995798_v3.mp4
bunion	1hweve55syBy0zVUzcJCl7evnp2Ltk89u	snaptik_7537504584827260182_v3.mp4
bunion	1zVqQLj2MHvNS3L0e_vy4mpJDGwkPgfiT	snaptik_7541460627676531990_v3.mp4
bunion	1a4OUJkvo0Xp_aZkD3DRggIJ-KWkwlbmd	snaptik_7543765032434273549_v3.mp4
bunion	1LaT0Za6bAeqElrC1mNmHwp6chYC_qexR	snaptik_7547187496661093662_v3.mp4
bunion	1jR2x_HwzDQt7JiQ1yE5Y2UkF6W8X80Zh	snaptik_7563479552475909406_v3.mp4
bunion	16o2mOVJIxUTBlKkN3_wE5rsj_YB8AX5s	snaptik_7566749150960798990_v3.mp4
bunion	16_7_A5Lq9yGr9ChFtd7i3Z-8gJSTQRWr	snaptik_7575712876816567583_v3.mp4
bunion	1wWLO8wF_1RD45Y9YkYOvhthh7zqaxH7N	snaptik_7610215137743572238_v3.mp4
hooks	1JVC-miyez0_RZOvpQ3IFJmALeqLc7e2F	child misbehave.mp4
hooks	165pEqAlxW2YXaXE5eztglyh41fW3cNkK	grandma 1.mp4
hooks	1QAqnA2HHFwj_BtdcPGB10BwhZdDt4dXQ	grandma cooking.mp4
hooks	13bQsGd_Srl9fsINIwX5T7EoeTbhJ7cXU	grandma on the bed.mp4
hooks	1y-EtZbejPS0vDMbCUMHcG0aEpqIzB-Op	grandma with child supermarket.mp4
hooks	1FxFHRIR-6p_aom0sy16xVpF1TWuj-lRK	grandmom with toddler.mp4
hooks	1iTz4uP30Rbh3LF61kHA8JoRPpyPk40_2	grandmother dances with kid.mp4
hooks	14tzRCVq-KnrgNX_MFrNgTqrI77tT-IWJ	kids histerics.mp4
hooks	1azezae3IRDqwq5tPkOlJ8HlkbhSskJdF	бабушка с ребёнком.mp4
hooks	1fFaO__JVC_7tgekbLRYh8SbA2JtBcr8w	ребёнок с бабушкой.mp4
